ID_Nac;X;Y
CSp-NVI_B4-85-0107;-79,052;-3,241
CSp-NV_D2-89-0019;-79,053;-2,416
CSp-NIV_B2-90-0018;-79,054;-1,117
CSp-NIV_F4-81-0015;-79,053;-1,837
CSp-NIV_F2-86-0045;-79,053;-1,624
CSp-NIV_D4-95-0024;-79,053;-1,74
CSp-NV_B4-93-0062;-79,052;-2,233
CSp-NIV_F2-92-0030;-79,053;-1,685
CSp-NIV_F2-96-0049;-79,052;-1,791
CSp-NVI_B2-83-0085;-79,05;-3,035
CSp-NV_F4-89-0038;-79,05;-2,863
CSp-NIV_D4-98-0019;-79,052;-1,52
CSp-NIV_D4-96-0023;-79,052;-1,533
CSp-NIV_F2-86-0044;-79,052;-1,742
CSp-NIV_D4-95-0019;-79,052;-1,571
CSp-NV_D2-88-0006;-79,051;-2,419
CSp-NV_B4-91-0064;-79,051;-2,278
CSp-NIV_D4-92-0021;-79,05;-2,334
CSp-NV_D2-100-0063;-79,051;-1,509
CSp-NVII_F4-93-0038;-79,045;-4,935
CSp-NV_B4-91-0056;-79,05;-2,211
CSp-NIV_F4-100-0022;-79,05;-2,375
CSp-NV_D2-97-0022;-79,051;-1,874
CSp-NIV_F4-81-0014;-79,051;-1,842
CSp-NV_D4-87-0012;-79,05;-2,542
CSp-NVI_B2-98-0097;-79,048;-3,141
CSp-NIV_F2-96-0040;-79,05;-1,685
CSp-NIV_D4-92-0020;-79,05;-1,503
CSp-NVI_B2-93-0014;-79,048;-3,06
CSp-NVII_F2-85-0057;-79,044;-4,681
CSp-NV_F4-90-0015;-79,048;-2,937
CSp-NVI_B4-85-0106;-79,047;-3,276
CSp-NIV_F4-100-0034;-79,049;-1,95
CSp-NVI_B2-96-0094;-79,047;-3,074
CSp-NVI_B4-89-0081;-79,047;-3,213
CSp-NIV_D4-96-0022;-79,049;-1,535
CSp-NIII_F4-88-0035;-79,05;-0,897
CSp-NV_F4-90-0014;-79,047;-2,941
CSp-NVI_B2-96-0093;-79,047;-3,108
CSp-NV_B2-100-0044;-79,048;-2,105
CSp-NV_B2-81-0047;-79,048;-2,152
CSp-NV_D4-87-0013;-79,047;-2,541
CSp-NIV_F4-100-0021;-79,048;-1,844
CSp-NIV_F2-96-0039;-79,048;-1,683
CSp-NV_B2-93-0044;-79,047;-2,14
CSp-NIV_F2-92-0029;-79,048;-1,694
CSp-NVI_B4-86-0010;-79,045;-3,313
CSp-NVI_B2-98-0098;-79,045;-3,155
CSp-NV_B4-93-0065;-79,047;-2,272
CSp-NV_B4-93-0065;-79,047;-2,272
CSp-NIII_B4-83-0072;-79,048;-0,304
CSp-NIII_F2-88-0020;-79,048;-0,707
CSp-NIII_D2-98-0046;-79,048;-0,395
CSp-NIV_F2-96-0050;-79,047;-1,78
CSp-NIV_B4-96-0006;-79,047;-1,297
CSp-NVII_F4-85-0043;-79,041;-4,926
CSp-NIV_D4-95-0018;-79,047;-1,572
CSp-NVI_B2-96-0080;-79,045;-3,001
CSp-NIV_D2-92-0012;-79,047;-1,437
CSp-NIV_D2-86-0001;-79,047;-1,487
CSp-NVII_F2-89-0055;-79,041;-4,676
CSp-NIV_B4-96-0018;-79,047;-1,223
CSp-NIV_D4-95-0028;-79,046;-1,63
CSp-NIV_D4-95-0023;-79,046;-1,641
CSp-NVI_B2-98-0099;-79,044;-3,157
CSp-NIII_F4-82-0032;-79,047;-0,932
CSp-NV_D2-94-0002;-79,045;-2,446
CSp-NIV_F4-100-0020;-79,046;-1,838
CSp-NIV_B4-96-0007;-79,046;-1,297
CSp-NV_D4-87-0014;-79,045;-2,543
CSp-NV_D4-87-0015;-79,045;-2,555
CSp-NVI_D2-87-0026;-79,043;-3,421
CSp-NIV_B4-96-0008;-79,046;-1,299
CSp-NIV_F2-92-0028;-79,045;-1,693
CSp-NIV_F2-96-0051;-79,045;-1,772
CSp-NIII_B4-84-0048;-79,046;-0,325
CSp-NV_F4-89-0057;-79,043;-2,936
CSp-NVI_B4-97-0065;-79,042;-3,321
CSp-NV_B2-81-0040;-79,043;-3,038
CSp-NVI_B2-100-0005;-79,044;-2,075
CSp-NIV_D2-98-0001;-79,045;-1,473
CSp-NIV_F4-81-0019;-79,044;-1,859
CSp-NVII_D4-89-0060;-79,039;-4,552
CSp-NIV_F2-86-0046;-79,044;-1,733
CSp-NIV_F4-100-0037;-79,045;-0,305
CSp-NIII_B4-83-0073;-79,044;-1,976
CSp-NVI_B4-97-0067;-79,042;-3,319
CSp-NIV_D2-95-0003;-79,045;-1,423
CSp-NIV_D2-98-0004;-79,045;-1,441
CSp-NIV_D4-95-0020;-79,044;-1,559
CSp-NV_B4-81-0058;-79,043;-2,17
CSp-NVI_B4-89-0080;-79,042;-3,227
CSp-NVI_B4-97-0066;-79,041;-3,32
CSp-NIII_F2-81-0019;-79,045;-0,745
CSp-NIV_D4-98-0021;-79,044;-1,524
CSp-NV_D2-90-0015;-79,043;-2,388
CSp-NV_D4-87-0016;-79,042;-2,563
CSp-NV_D2-88-0024;-79,042;-2,435
CSp-NV_F4-90-0016;-79,041;-2,933
CSp-NV_B4-95-0059;-79,042;-2,19
CSp-NV_F4-90-0019;-79,041;-2,988
CSp-NIV_B4-96-0017;-79,043;-1,221
CSp-NIII_D2-84-0047;-79,043;-0,349
CSp-NVI_B4-85-0110;-79,04;-3,247
CSp-NIV_F2-96-0042;-79,042;-1,701
CSp-NVI_B2-98-0100;-79,04;-3,164
CSp-NIV_D4-96-0024;-79,042;-1,53
CSp-NVI_D2-86-0042;-79,039;-3,367
CSp-NIV_D4-98-0020;-79,041;-1,523
CSp-NIV_D4-92-0022;-79,041;-1,517
CSp-NIV_F2-92-0049;-79,041;-1,758
CSp-NIV_D2-86-0003;-79,041;-1,48
CSp-NV_D2-87-0030;-79,04;-2,46
CSp-NIV_B2-82-0021;-79,041;-1,138
CSp-NIII_F2-87-0076;-79,041;-0,696
CSp-NV_B4-95-0057;-79,04;-2,185
CSp-NV_D2-94-0001;-79,04;-2,447
CSp-NIV_D4-96-0025;-79,04;-1,661
CSp-NIII_F2-87-0075;-79,041;-0,696
CSp-NVII_D4-89-0059;-79,035;-4,55
CSp-NIV_B4-96-0009;-79,04;-1,296
CSp-NIV_F2-92-0050;-79,04;-1,753
CSp-NVI_B2-96-0095;-79,037;-3,077
CSp-NV_B2-81-0051;-79,039;-2,165
CSp-NIV_D2-86-0004;-79,039;-1,477
CSp-NVI_D2-86-0045;-79,036;-3,34
CSp-NIV_F2-96-0027;-79,039;-1,674
CSp-NVI_B4-88-0006;-79,036;-3,269
CSp-NV_D2-90-0018;-79,038;-2,407
CSp-NVII_D4-89-0054;-79,033;-4,663
CSp-NIV_F2-92-0048;-79,038;-1,765
CSp-NIV_F2-95-0057;-79,038;-1,784
CSp-NVI_B4-89-0084;-79,036;-3,17
CSp-NIV_B2-81-0016;-79,037;-2,511
CSp-NV_D4-94-0018;-79,038;-1,144
CSp-NIV_F2-96-0038;-79,038;-1,693
CSp-NV_F4-89-0064;-79,036;-2,935
CSp-NV_F4-90-0020;-79,036;-2,968
CSp-NIV_F2-95-0041;-79,037;-1,704
CSp-NIV_D2-86-0005;-79,037;-1,477
CSp-NIV_F2-92-0052;-79,037;-1,743
CSp-NV_B4-92-0063;-79,036;-2,291
CSp-NV_B2-81-0052;-79,036;-2,16
CSp-NV_D2-90-0019;-79,036;-2,41
CSp-NVII_D4-89-0053;-79,031;-4,66
CSp-NV_D2-90-0016;-79,036;-2,387
CSp-NIV_B4-96-0010;-79,037;-1,3
CSp-NV_B4-81-0059;-79,036;-2,169
CSp-NVI_D4-85-0025;-79,033;-3,582
CSp-NIV_D2-86-0002;-79,036;-1,48
CSp-NV_F2-90-0037;-79,035;-2,82
CSp-NVI_B2-98-0080;-79,034;-3,004
CSp-NVI_D2-86-0043;-79,033;-3,352
CSp-NV_D2-89-0010;-79,035;-2,411
CSp-NIV_F2-95-0058;-79,036;-1,774
CSp-NV_B4-95-0058;-79,035;-2,186
CSp-NIII_D2-84-0045;-79,034;-2,966
CSp-NV_F4-90-0033;-79,037;-0,378
CSp-NIV_B2-88-0019;-79,036;-1,13
CSp-NVI_B2-83-0087;-79,034;-3,025
CSp-NV_F4-90-0018;-79,034;-2,973
CSp-NVII_D4-89-0058;-79,03;-4,544
CSp-NVI_D4-85-0024;-79,032;-3,582
CSp-NV_B2-93-0043;-79,035;-2,124
CSp-NIV_D2-98-0002;-79,035;-1,472
CSp-NVI_B4-97-0068;-79,032;-3,329
CSp-NV_B2-93-0042;-79,034;-2,123
CSp-NIV_F2-95-0055;-79,035;-1,797
CSp-NVI_B4-86-0009;-79,032;-3,298
CSp-NIV_D4-95-0021;-79,035;-1,554
CSp-NIII_B4-83-0074;-79,035;-0,315
CSp-NVI_B2-100-0004;-79,032;-3,046
CSp-NIV_F2-95-0049;-79,034;-1,733
CSp-NIV_F2-95-0050;-79,034;-1,732
CSp-NIV_D4-86-0026;-79,034;-1,587
CSp-NIV_D2-95-0004;-79,034;-1,421
CSp-NV_F4-90-0007;-79,033;-2,84
CSp-NIV_D2-92-0003;-79,034;-1,405
CSp-NV_D2-89-0026;-79,033;-2,444
CSp-NIV_F2-92-0051;-79,034;-1,748
CSp-NVI_D4-85-0023;-79,031;-3,583
CSp-NIV_F2-95-0056;-79,034;-1,792
CSp-NIV_D2-95-0001;-79,034;-1,435
CSp-NVI_B4-89-0083;-79,031;-3,2
CSp-NIV_D2-92-0002;-79,034;-1,404
CSp-NVI_B4-88-0007;-79,031;-3,265
CSp-NIV_D4-98-0022;-79,033;-1,525
CSp-NVI_B4-86-0006;-79,031;-3,321
CSp-NVI_B4-88-0001;-79,031;-3,314
CSp-NIII_D2-84-0044;-79,034;-0,381
CSp-NVI_B2-96-0084;-79,031;-3,115
CSp-NVI_B2-83-0093;-79,031;-3,049
CSp-NVI_B4-88-0009;-79,03;-3,261
CSp-NV_F4-90-0025;-79,031;-2,966
CSp-NIV_F2-95-0052;-79,033;-1,728
CSp-NVI_B2-93-0013;-79,03;-3,076
CSp-NIV_F2-95-0048;-79,032;-1,733
CSp-NV_F2-82-0038;-79,03;-2,806
CSp-NIV_B2-82-0020;-79,032;-1,156
CSp-NIV_B4-92-0006;-79,032;-1,321
CSp-NV_F2-90-0036;-79,03;-2,829
CSp-NIV_F2-95-0051;-79,031;-1,73
CSp-NIV_B2-81-0038;-79,031;-1,068
CSp-NVI_D2-87-0025;-79,028;-3,44
CSp-NIV_F2-96-0032;-79,03;-1,689
CSp-NIV_D4-86-0023;-79,03;-1,609
CSp-NIV_B4-98-0010;-79,03;-1,305
CSp-NIV_F4-100-0036;-79,03;-1,997
CSp-NV_B2-92-0044;-79,029;-2,042
CSp-NV_B2-81-0050;-79,029;-2,151
CSp-NIV_F2-96-0029;-79,03;-1,669
CSp-NIV_F2-81-0013;-79,029;-1,828
CSp-NVI_D2-86-0044;-79,027;-3,344
CSp-NVII_D4-89-0057;-79,024;-4,539
CSp-NIV_D4-86-0024;-79,029;-1,611
CSp-NIV_F2-92-0046;-79,029;-1,728
CSp-NVI_D2-87-0048;-79,026;-3,355
CSp-NIV_F2-98-0031;-79,028;-1,707
CSp-NV_B4-81-0060;-79,028;-2,18
CSp-NIV_D4-95-0022;-79,028;-1,561
CSp-NIV_F2-81-0012;-79,028;-1,819
CSp-NIV_F2-95-0042;-79,028;-1,704
CSp-NIV_D2-98-0009;-79,028;-1,49
CSp-NIV_D4-96-0021;-79,028;-1,552
CSp-NVI_B2-96-0083;-79,026;-3,107
CSp-NIV_D4-95-0025;-79,028;-1,626
CSp-NIV_D4-95-0026;-79,027;-1,623
CSp-NV_B4-100-0060;-79,026;-2,319
CSp-NIV_D2-95-0002;-79,027;-1,419
CSp-NVI_B4-86-0008;-79,025;-3,321
CSp-NIV_F4-81-0022;-79,027;-1,841
CSp-NV_D2-89-0007;-79,026;-2,394
CSp-NV_B2-91-0044;-79,026;-2,141
CSp-NIV_B4-86-0017;-79,027;-1,29
CSp-NV_F2-82-0039;-79,025;-2,807
CSp-NVI_B2-83-0092;-79,025;-3,053
CSp-NVI_B2-98-0081;-79,025;-3,002
CSp-NVI_B2-83-0086;-79,025;-3,029
CSp-NIII_D2-84-0046;-79,027;-0,343
CSp-NV_F2-84-0057;-79,025;-2,385
CSp-NV_D2-89-0006;-79,025;-2,697
CSp-NIV_D4-95-0029;-79,026;-1,64
CSp-NIV_F2-81-0011;-79,026;-1,813
CSp-NV_D2-90-0017;-79,025;-2,391
CSp-NV_B4-81-0062;-79,025;-2,192
CSp-NVII_F4-93-0037;-79,019;-4,967
CSp-NV_D4-90-0036;-79,025;-2,571
CSp-NVI_B2-93-0012;-79,024;-3,083
CSp-NIV_F2-92-0047;-79,025;-1,728
CSp-NIII_B4-98-0051;-79,026;-0,181
CSp-NV_D2-87-0025;-79,024;-2,465
CSp-NV_B4-81-0061;-79,025;-2,191
CSp-NIII_F4-82-0031;-79,026;-0,946
CSp-NV_F4-89-0044;-79,023;-2,978
CSp-NV_B2-92-0045;-79,025;-2,066
CSp-NIV_F2-98-0032;-79,025;-1,697
CSp-NVII_D4-89-0056;-79,02;-4,532
CSp-NVII_F4-93-0036;-79,019;-4,969
CSp-NV_D4-94-0019;-79,024;-2,512
CSp-NVI_B2-98-0090;-79,023;-3,157
CSp-NVI_B2-96-0082;-79,023;-3,117
CSp-NVI_F4-91-0064;-79,021;-3,958
CSp-NV_B2-93-0041;-79,024;-2,107
CSp-NV_F4-90-0022;-79,022;-2,958
CSp-NVII_D4-85-0061;-79,019;-4,527
CSp-NIV_F2-96-0031;-79,024;-1,673
CSp-NIV_B4-96-0014;-79,024;-1,275
CSp-NIV_D2-92-0013;-79,024;-1,412
CSp-NVI_B4-85-0109;-79,022;-3,237
CSp-NV_D2-88-0025;-79,023;-2,432
CSp-NVI_B4-85-0108;-79,022;-3,237
CSp-NV_B4-100-0061;-79,023;-2,322
CSp-NIV_F2-98-0030;-79,024;-1,712
CSp-NIV_D4-96-0028;-79,023;-1,663
CSp-NVI_B4-88-0002;-79,021;-3,275
CSp-NIV_D4-96-0020;-79,023;-1,553
CSp-NV_D4-88-0017;-79,022;-2,544
CSp-NIV_F4-81-0020;-79,023;-1,853
CSp-NV_F2-82-0040;-79,022;-2,809
CSp-NV_B2-93-0046;-79,023;-2,16
CSp-NV_F4-89-0039;-79,021;-2,879
CSp-NIV_B2-81-0018;-79,023;-1,154
CSp-NIV_B4-92-0010;-79,023;-1,299
CSp-NVI_F4-91-0070;-79,019;-3,992
CSp-NIV_F4-81-0021;-79,022;-1,851
CSp-NIII_F4-82-0030;-79,022;-0,944
CSp-NV_B2-91-0045;-79,021;-2,134
CSp-NV_F2-84-0059;-79,02;-2,694
CSp-NIV_B4-96-0016;-79,022;-1,225
CSp-NV_B2-93-0045;-79,021;-2,148
CSp-NIV_B2-81-0017;-79,022;-1,143
CSp-NIV_F2-92-0045;-79,021;-1,728
CSp-NVII_B2-91-0069;-79,017;-4,027
CSp-NIV_B4-96-0015;-79,022;-1,228
CSp-NIV_B4-98-0011;-79,021;-1,293
CSp-NV_D2-89-0009;-79,02;-2,155
CSp-NV_B2-93-0047;-79,02;-2,402
CSp-NV_D2-88-0027;-79,02;-2,413
CSp-NIII_B4-83-0061;-79,022;-0,281
CSp-NIV_D4-92-0026;-79,021;-1,581
CSp-NV_D2-88-0026;-79,02;-2,437
CSp-NIV_F4-92-0029;-79,02;-1,886
CSp-NIV_D4-92-0027;-79,021;-1,576
CSp-NV_F4-89-0009;-79,019;-2,849
CSp-NIV_F2-92-0044;-79,02;-1,734
CSp-NIV_B4-96-0013;-79,021;-1,274
CSp-NVI_B2-98-0083;-79,018;-3,083
CSp-NV_F2-81-0039;-79,019;-2,786
CSp-NV_D4-88-0018;-79,019;-2,553
CSp-NVI_B2-98-0086;-79,018;-3,04
CSp-NIV_B4-96-0012;-79,02;-1,273
CSp-NV_D2-87-0023;-79,019;-2,467
CSp-NIV_F4-92-0033;-79,02;-1,922
CSp-NVI_B4-89-0082;-79,017;-3,21
CSp-NVI_D4-85-0022;-79,017;-3,577
CSp-NVI_B4-97-0069;-79,017;-3,321
CSp-NVI_F4-91-0065;-79,015;-3,97
CSp-NIV_B4-96-0001;-79,019;-1,299
CSp-NIV_B2-81-0037;-79,02;-1,065
CSp-NIV_F2-96-0030;-79,019;-1,669
CSp-NVI_B2-98-0101;-79,017;-3,135
CSp-NIV_B4-92-0008;-79,019;-1,308
CSp-NIV_D4-92-0018;-79,019;-1,587
CSp-NIV_D4-95-0030;-79,019;-1,642
CSp-NV_B2-93-0048;-79,018;-2,166
CSp-NV_F2-98-0034;-79,017;-2,77
CSp-NIV_D4-92-0025;-79,019;-1,58
CSp-NVI_B2-83-0074;-79,016;-3,575
CSp-NVI_D4-89-0015;-79,017;-3,026
CSp-NIV_F2-95-0054;-79,019;-1,753
CSp-NIV_D4-95-0027;-79,019;-1,623
CSp-NIV_F2-92-0043;-79,018;-1,735
CSp-NVII_B2-91-0066;-79,014;-4,012
CSp-NIV_D4-92-0019;-79,018;-1,588
CSp-NIV_B4-92-0007;-79,019;-1,312
CSp-NV_D2-87-0024;-79,017;-2,468
CSp-NIV_D2-92-0005;-79,018;-1,411
CSp-NIV_B2-88-0018;-79,018;-1,117
CSp-NIV_F2-86-0027;-79,018;-1,68
CSp-NV_F2-82-0041;-79,016;-2,806
CSp-NV_F2-96-0067;-79,018;-1,269
CSp-NIV_B4-86-0013;-79,016;-2,758
CSp-NIV_B4-98-0012;-79,018;-1,292
CSp-NVI_D4-89-0014;-79,015;-3,575
CSp-NIII_B4-83-0063;-79,018;-0,293
CSp-NIV_D4-98-0023;-79,017;-1,618
CSp-NVI_B2-96-0096;-79,015;-3,13
CSp-NIV_D4-95-0031;-79,017;-1,652
CSp-NV_F2-98-0033;-79,016;-2,764
CSp-NIV_D4-86-0021;-79,017;-1,532
CSp-NIV_D2-92-0004;-79,017;-1,418
CSp-NVI_B2-98-0085;-79,015;-3,068
CSp-NVI_B4-88-0005;-79,014;-3,295
CSp-NV_F2-89-0041;-79,015;-2,821
CSp-NV_D2-89-0008;-79,016;-2,401
CSp-NVI_B2-83-0089;-79,015;-3,127
CSp-NIV_B4-86-0012;-79,017;-1,269
CSp-NVI_B4-85-0105;-79,014;-3,265
CSp-NIII_B4-89-0043;-79,018;-0,32
CSp-NVI_B4-88-0003;-79,014;-3,277
CSp-NV_F2-89-0038;-79,015;-2,815
CSp-NV_D4-88-0019;-79,015;-2,57
CSp-NIV_D4-92-0024;-79,016;-1,585
CSp-NIV_F2-95-0053;-79,016;-1,804
CSp-NIV_B4-96-0002;-79,017;-1,3
CSp-NIV_F4-92-0030;-79,016;-1,889
CSp-NIV_D2-86-0008;-79,016;-1,489
CSp-NV_D4-94-0020;-79,015;-2,516
CSp-NV_B2-93-0049;-79,015;-2,16
CSp-NIV_F4-92-0032;-79,016;-1,905
CSp-NIV_B4-95-0012;-79,016;-1,265
CSp-NVI_B2-83-0090;-79,014;-3,12
CSp-NVI_B2-96-0081;-79,014;-3,107
CSp-NIV_B4-95-0011;-79,016;-1,259
CSp-NIII_B4-83-0062;-79,016;-0,284
CSp-NV_F2-84-0061;-79,014;-2,744
CSp-NIV_F4-92-0031;-79,015;-1,896
CSp-NIII_B4-89-0044;-79,016;-0,319
CSp-NIV_D4-86-0020;-79,015;-1,508
CSp-NIV_F4-92-0028;-79,015;-2,141
CSp-NV_B2-91-0046;-79,015;-1,88
CSp-NIV_D4-92-0023;-79,015;-1,577
CSp-NV_F2-81-0035;-79,014;-2,782
CSp-NVI_B4-88-0004;-79,013;-3,269
CSp-NV_F2-89-0042;-79,013;-2,798
CSp-NV_F4-89-0006;-79,013;-2,848
CSp-NV_B2-91-0048;-79,014;-2,147
CSp-NV_D2-87-0022;-79,014;-2,473
CSp-NV_D4-88-0020;-79,013;-2,565
CSp-NIII_B4-89-0041;-79,015;-0,323
CSp-NIV_D2-86-0009;-79,015;-1,491
CSp-NV_F2-81-0038;-79,013;-2,783
CSp-NV_F2-81-0036;-79,013;-2,782
CSp-NIV_B4-86-0011;-79,015;-1,271
CSp-NV_F2-96-0065;-79,013;-2,762
CSp-NV_F2-98-0035;-79,013;-2,778
CSp-NV_B2-91-0047;-79,013;-2,142
CSp-NV_D4-90-0030;-79,013;-2,608
CSp-NIV_B4-95-0013;-79,014;-1,266
CSp-NIII_F4-82-0029;-79,014;-0,948
CSp-NV_D4-90-0031;-79,012;-2,601
CSp-NVI_D2-87-0046;-79,011;-3,349
CSp-NV_F4-90-0021;-79,012;-2,962
CSp-NIV_B4-96-0011;-79,014;-1,285
CSp-NIII_B4-83-0064;-79,014;-0,319
CSp-NIV_D2-86-0007;-79,013;-1,491
CSp-NV_F2-89-0043;-79,011;-2,831
CSp-NIV_D4-86-0018;-79,013;-1,504
CSp-NV_D4-90-0032;-79,012;-2,603
CSp-NIV_D2-86-0006;-79,013;-1,481
CSp-NIV_F4-81-0030;-79,012;-1,955
CSp-NIII_B4-89-0045;-79,014;-0,319
CSp-NVII_D4-85-0060;-79,007;-4,517
CSp-NIV_F2-86-0028;-79,012;-1,682
CSp-NVI_B2-98-0102;-79,01;-3,129
CSp-NIV_D2-92-0001;-79,012;-1,399
CSp-NIV_F4-81-0031;-79,011;-1,957
CSp-NV_F2-82-0042;-79,01;-2,808
CSp-NV_D4-90-0035;-79,011;-2,575
CSp-NIII_B4-83-0060;-79,012;-0,262
CSp-NV_D4-89-0012;-79,01;-2,533
CSp-NIV_F2-98-0029;-79,011;-1,707
CSp-NIV_F4-81-0029;-79,011;-1,951
CSp-NV_F2-84-0060;-79,01;-2,721
CSp-NV_D2-94-0004;-79,01;-2,437
CSp-NV_B4-100-0059;-79,01;-2,32
CSp-NV_F4-89-0048;-79,009;-2,993
CSp-NIV_B4-96-0003;-79,011;-1,303
CSp-NV_F4-89-0047;-79,009;-2,994
CSp-NV_F2-98-0037;-79,009;-2,797
CSp-NIV_F2-96-0046;-79,01;-1,738
CSp-NIV_D4-86-0022;-79,01;-1,529
CSp-NIV_D4-86-0030;-79,01;-1,664
CSp-NIV_D4-98-0024;-79,01;-1,614
CSp-NV_F4-89-0045;-79,008;-2,993
CSp-NIII_B4-89-0046;-79,011;-0,318
CSp-NV_D2-87-0006;-79,009;-2,413
CSp-NIV_D2-98-0008;-79,01;-1,499
CSp-NVI_B2-83-0077;-79,008;-3,014
CSp-NVI_D2-87-0044;-79,007;-3,346
CSp-NV_D2-87-0004;-79,009;-2,391
CSp-NVI_B2-98-0091;-79,007;-3,104
CSp-NV_F4-89-0046;-79,007;-2,991
CSp-NV_B2-92-0046;-79,009;-2,09
CSp-NIII_B4-83-0058;-79,01;-0,243
CSp-NVI_B2-98-0082;-79,007;-3,086
CSp-NIV_B4-86-0010;-79,01;-1,27
CSp-NIV_F2-86-0029;-79,009;-1,67
CSp-NV_D2-94-0003;-79,008;-2,451
CSp-NIII_B4-83-0059;-79,01;-0,253
CSp-NV_B4-93-0064;-79,008;-2,246
CSp-NIV_F4-81-0032;-79,009;-1,957
CSp-NV_D4-90-0034;-79,008;-2,593
CSp-NIV_F2-96-0047;-79,009;-1,733
CSp-NV_F2-89-0040;-79,007;-2,825
CSp-NVII_B2-91-0067;-79,005;-4,04
CSp-NV_F2-89-0039;-79,007;-2,814
CSp-NVII_B2-91-0068;-79,005;-4,038
CSp-NIII_B4-83-0057;-79,01;-0,236
CSp-NV_F2-98-0036;-79,007;-2,795
CSp-NIV_D2-98-0007;-79,009;-1,49
CSp-NVII_D4-85-0059;-79,003;-4,507
CSp-NVI_B2-83-0075;-79,006;-3,028
CSp-NV_F2-84-0055;-79,007;-2,746
CSp-NIV_F2-98-0028;-79,008;-1,695
CSp-NIV_D4-95-0032;-79,008;-1,638
CSp-NV_F2-82-0037;-79,006;-2,829
CSp-NIV_F2-96-0048;-79,008;-1,503
CSp-NIV_D4-86-0019;-79,008;-1,73
CSp-NV_D2-89-0027;-79,007;-2,451
CSp-NV_B2-93-0040;-79,007;-2,098
CSp-NVI_D2-87-0045;-79,005;-3,348
CSp-NV_D4-90-0033;-79,006;-2,594
CSp-NV_F2-96-0064;-79,005;-2,774
CSp-NVI_D4-89-0013;-79,003;-3,579
CSp-NVI_B2-83-0076;-79,004;-3,014
CSp-NV_F2-96-0063;-79,004;-2,792
CSp-NV_D2-87-0005;-79,005;-2,391
CSp-NV_D2-87-0007;-79,004;-2,423
CSp-NIV_B2-88-0017;-79,006;-1,088
CSp-NIV_D2-98-0005;-79,005;-1,48
CSp-NIV_D2-96-0005;-79,005;-1,374
CSp-NIV_D4-86-0031;-79,005;-1,604
CSp-NIV_D4-98-0027;-79,005;-1,6
CSp-NIV_D2-92-0009;-79,005;-1,337
CSp-NIV_D4-98-0025;-79,005;-1,615
CSp-NVI_B2-98-0095;-79,002;-3,137
CSp-NIV_B4-95-0010;-79,005;-1,251
CSp-ÑVII_E3-93-0035;-78,998;-4,9
CSp-NIV_B4-96-0004;-79,004;-1,314
CSp-NV_D2-94-0005;-79,003;-2,454
CSp-NV_D2-89-0028;-79,003;-2,45
CSp-NIV_D2-98-0006;-79,004;-1,48
CSp-NIV_D4-98-0026;-79,003;-1,61
CSp-NVI_B2-98-0094;-79,001;-3,115
CSp-NVI_B2-83-0078;-79,001;-3,004
CSp-NV_D4-88-0021;-79,001;-2,566
CSp-NIV_F2-96-0044;-79,003;-1,743
CSp-NVI_B2-98-0092;-79;-3,1
CSp-ÑVI_C1-87-0005;-79;-3,342
CSp-ÑVI_C1-87-0005;-79;-3,342
CSp-NIV_F4-81-0033;-79,002;-1,951
CSp-ÑVI_A3-90-0001;-78,999;-3,232
CSp-NV_D4-89-0013;-79,001;-2,526
CSp-NV_D2-87-0026;-79,001;-2,483
CSp-ÑV_E3-82-0049;-79;-2,938
CSp-NIII_B4-98-0050;-79,001;-0,177
CSp-ÑVI_A1-86-0012;-78,999;-3,056
CSp-NIV_F2-96-0043;-79,001;-1,749
CSp-ÑVI_A1-86-0015;-78,998;-3,117
CSp-ÑVI_C3-89-0012;-78,998;-3,58
CSp-ÑVI_A3-87-0013;-78,998;-3,263
CSp-ÑVII_C1-85-0058;-78,995;-4,5
CSp-NIV_B2-81-0036;-79,001;-1,059
CSp-ÑV_E3-82-0050;-78,999;-2,941
CSp-ÑV_E3-87-0059;-78,998;-2,962
CSp-ÑV_A1-95-0001;-78,999;-2,131
CSp-ÑIV_E1-93-0003;-78,999;-1,763
CSp-ÑV_E3-89-0066;-78,998;-2,489
CSp-ÑV_C1-83-0015;-78,998;-2,849
CSp-ÑVI_A3-90-0021;-78,997;-3,315
CSp-ÑV_A3-99-0027;-78,998;-2,315
CSp-ÑIV_E1-86-0004;-78,999;-1,709
CSp-ÑVI_C1-87-0056;-78,996;-3,346
CSp-ÑIII_E3-88-0002;-78,999;-0,968
CSp-ÑIV_C3-100-0013;-78,999;-1,554
CSp-ÑVI_A3-90-0019;-78,996;-3,269
CSp-ÑVI_C1-87-0004;-78,996;-3,346
CSp-ÑIV_E1-88-0006;-78,998;-1,71
CSp-ÑIV_E1-88-0006;-78,998;-1,71
CSp-ÑVI_C1-97-0014;-78,995;-3,347
CSp-ÑV_A1-84-0006;-78,998;-2,035
CSp-ÑIV_E1-100-0002;-78,998;-1,733
CSp-ÑV_A1-95-0002;-78,997;-2,126
CSp-ÑIV_E1-93-0004;-78,997;-1,762
CSp-ÑIV_E1-93-0001;-78,997;-1,757
CSp-ÑV_C1-83-0011;-78,996;-2,404
CSp-ÑV_E3-82-0045;-78,995;-2,931
CSp-ÑV_E3-83-0047;-78,995;-2,945
CSp-ÑVII_E3-85-0042;-78,99;-4,841
CSp-ÑV_E3-82-0047;-78,995;-2,928
