ID_Nac;Hor;Hmor;Mor_Pp;Mor_suf;Mor_ sec;Lim_sup;Lim_inf;CO;pH_H2O;PH;CE_dS/m
CSp-ÑVI_A4-90-0027;1;Ap;A;p;1;0;25;3,527;6,26;0,0626;0,08
CSp-ÑVI_A4-90-0027;2;Bt1;B;t;1;25;75;0,278;6,74;0,0674;0,03
CSp-ÑVI_A4-90-0027;3;Bt2;B;t;1;75;125;0;0;0;0
CSp-ÑVI_A4-90-0027;4;Cr;C;r;1;125;130;0;0;0;0
CSp-ÑVI_A4-90-0058;1;Ap;A;p;1;0;35;4,693;5,97;0,0597;0,04
CSp-ÑVI_A4-90-0058;2;Bt1;B;t;1;35;70;0,661;6,73;0,0673;0,03
CSp-ÑVI_A4-90-0058;3;Bt2;B;t;1;70;130;0;0;0;0
CSp-ÑVI_A4-90-0058;4;Cr;C;r;1;130;135;0;0;0;0
CSp-ÑVI_A4-90-0061;1;Ap;A;p;1;0;15;3,103;6,06;0,0606;0,03
CSp-ÑVI_A4-90-0061;2;Bw1;B;w;1;15;70;0,539;6,46;0,0646;0,01
CSp-ÑVI_A4-90-0061;3;Bw2;B;w;1;70;120;0;0;0;0
CSp-ÑVI_A4-90-0061;4;Bw3;B;w;1;120;130;0;0;0;0
CSp-ÑVI_A4-90-0064;1;Ap;A;p;1;0;15;2,819;5,9;0,059;0,05
CSp-ÑVI_A4-90-0064;2;Bw;B;w;1;15;45;1,386;6,24;0,0624;0,03
CSp-ÑVI_A4-90-0064;3;BC;B;C;1;45;85;0;0;0;0
CSp-ÑVI_A4-90-0064;4;2C;C;;2;85;150;0;0;0;0
CSp-ÑVI_A4-90-0065;1;Ap;A;p;1;0;45;3,445;6,51;0,0651;0,08
CSp-ÑVI_A4-90-0065;2;Bw;B;w;1;45;60;0,742;6,71;0,0671;0,04
CSp-ÑVI_A4-90-0065;3;BC;B;C;1;60;130;0;0;0;0
CSp-ÑVI_A4-90-0066;1;Ap;A;p;1;0;35;3,196;6,4;0,064;0,05
CSp-ÑVI_A4-90-0066;2;Bw1;B;w;1;35;100;0,603;6,3;0,063;0,02
CSp-ÑVI_A4-90-0066;3;Bw2;B;w;1;100;125;0;0;0;0
CSp-ÑVI_A4-90-0075;1;A;A;;1;0;15;4,669;5,82;0,0582;0,06
CSp-ÑVI_A4-90-0075;2;Bt;B;t;1;15;65;1,386;6,09;0,0609;0,03
CSp-ÑVI_A4-90-0075;3;C;C;;1;65;150;0;0;0;0
CSp-ÑVI_A4-90-0076;1;Ap;A;p;1;0;35;2,987;5,93;0,0593;0,03
CSp-ÑVI_A4-90-0076;2;Bw1;B;w;1;35;90;1,323;6,04;0,0604;0,02
CSp-ÑVI_A4-90-0076;3;Bw2;B;w;1;90;105;0;0;0;0
CSp-ÑVI_A4-90-0102;1;Ap;A;p;1;0;15;5,354;5,6;0,056;0,08
CSp-ÑVI_A4-90-0102;2;Bw1;B;w;1;15;55;1,235;5,6;0,056;0,02
CSp-ÑVI_A4-90-0102;3;Bw2;B;w;1;55;80;0;0;0;0
CSp-ÑVI_A4-90-0102;4;Bw3;B;w;1;80;140;0;0;0;0
CSp-ÑVI_A4-90-0105;1;Ap;A;p;1;0;20;4,182;5,3;0,053;0,09
CSp-ÑVI_A4-90-0105;2;Bw1;B;w;1;20;70;0,87;6,1;0,061;0,02
CSp-ÑVI_A4-90-0105;3;BC1;B;C;1;70;115;0;0;0;0
CSp-ÑVI_A4-90-0105;4;BC2;B;C;1;115;140;0;0;0;0
CSp-ÑVI_A4-95-0016;1;Ap;A;p;1;0;28;2,981;4,2;0,042;0,1
CSp-ÑVI_A4-95-0016;2;Bw;B;w;1;28;54;0,713;6,2;0,062;0,03
CSp-ÑVI_A4-95-0016;3;Cr;C;r;1;54;60;0;0;0;0
CSp-ÑVI_A4-95-0019;1;Ap;A;p;1;0;15;2,541;6,1;0,061;0,31
CSp-ÑVI_A4-95-0019;2;Bw1;B;w;1;15;38;0,853;6,3;0,063;0,05
CSp-ÑVI_A4-95-0019;3;Bw2;B;w;1;38;110;0;0;0;0
CSp-ÑVI_A4-95-0019;4;Cr;C;r;1;110;150;0;0;0;0
CSp-ÑVI_A4-95-0020;1;Ap;A;p;1;0;8;6,392;6,6;0,066;0,27
CSp-ÑVI_A4-95-0020;2;Bw;B;w;1;8;70;0,441;6,1;0,061;0,02
CSp-ÑVI_A4-95-0020;3;C;C;;1;70;130;0;0;0;0
CSp-ÑVI_A4-97-0021;1;A;A;;1;0;5;0;0;0;0
CSp-ÑVI_A4-97-0021;2;C;C;;1;5;30;0,568;7,17;0,0717;0,04
CSp-ÑVI_A4-97-0021;3;Cr;C;r;1;30;150;0;0;0;0
CSp-ÑVI_A4-97-0033;1;Ap;A;p;1;0;28;2,923;6,01;0,0601;0,06
CSp-ÑVI_A4-97-0033;2;Bw1;B;w;1;28;45;1,92;6,09;0,0609;0,03
CSp-ÑVI_A4-97-0033;3;Ab;A;b;1;45;65;1,601;6,12;0,0612;0,03
CSp-ÑVI_A4-97-0033;4;2Bw2;B;w;2;65;80;0,893;6,16;0,0616;0,02
CSp-ÑVI_A4-97-0033;5;2Bw3;B;w;2;80;95;0;0;0;0
CSp-ÑVI_A4-97-0033;6;BC;B;C;1;95;150;0;0;0;0
CSp-ÑVI_A4-97-0034;1;Oi;O;i;1;0;10;0;0;0;0
CSp-ÑVI_A4-97-0034;2;A;A;;1;10;45;1,85;6,11;0,0611;0,03
CSp-ÑVI_A4-97-0034;3;Bw;B;w;1;45;80;1,485;6,17;0,0617;0,02
CSp-ÑVI_A4-97-0034;4;BC;B;C;1;80;140;0;0;0;0
CSp-ÑVI_A4-97-0035;1;Ap;A;p;1;0;20;4,13;6,16;0,0616;0,08
CSp-ÑVI_A4-97-0035;2;Bw1;B;w;1;20;50;1,659;6,18;0,0618;0,05
CSp-ÑVI_A4-97-0035;3;Bw2;B;w;1;50;80;0;0;0;0
CSp-ÑVI_A4-97-0035;4;C;C;;1;80;130;0;0;0;0
CSp-ÑVI_A4-97-0035;5;Cr;C;r;1;130;150;0;0;0;0
CSp-ÑVI_A4-97-0045;1;Ap;A;p;1;0;10;2,715;6,39;0,0639;0,08
CSp-ÑVI_A4-97-0045;2;Bw;B;w;1;10;30;0,986;5,69;0,0569;0,06
CSp-ÑVI_A4-97-0045;3;C1;C;;1;30;50;0;0;0;0
CSp-ÑVI_A4-97-0045;4;C2;C;;1;50;95;0;0;0;0
CSp-ÑVI_A4-97-0045;5;C3;C;;1;95;140;0;0;0;0
CSp-ÑVI_A4-97-0049;1;Ap;A;p;1;0;20;3,074;6,19;0,0619;0,05
CSp-ÑVI_A4-97-0049;2;Bw;B;w;1;20;70;0,945;6,13;0,0613;0,03
CSp-ÑVI_A4-97-0049;3;Cr;C;r;1;70;130;0;0;0;0
CSp-ÑVI_A4-97-0050;1;Ap;A;p;1;0;30;2,39;5,68;0,0568;0,05
CSp-ÑVI_A4-97-0050;2;Bw1;B;w;1;30;85;0,841;6,24;0,0624;0,02
CSp-ÑVI_A4-97-0050;3;Bw2;B;w;1;85;135;0,354;6,36;0,0636;0,02
CSp-ÑVI_A4-98-0013;1;Oe;O;e;1;0;10;0;0;0;0
CSp-ÑVI_A4-98-0013;2;A;A;;1;10;25;0,818;6,6;0,066;0,06
CSp-ÑVI_A4-98-0013;3;C;C;;1;25;90;0;0;0;0
CSp-ÑVI_A4-98-0020;1;Ap;A;p;1;0;50;2,604;6,3;0,063;0,02
CSp-ÑVI_A4-98-0020;2;Bw;B;w;1;50;150;0;0;0;0
